N_Fe N_B T n_Fe n_Fe_SRH n_FeB n_FeB_SRH
1.000000E+12 1.000e+15 310 1.095788930E+00 1.095797512E+00 1.144964304E+00 1.144986671E+00
1.468000E+12 1.000e+15 310 1.100289915E+00 1.100300978E+00 1.145495097E+00 1.145511054E+00
2.154000E+12 1.000e+15 310 1.109657632E+00 1.109666544E+00 1.146098513E+00 1.146109899E+00
3.162000E+12 1.000e+15 310 1.112874298E+00 1.112877900E+00 1.146811069E+00 1.146819368E+00
4.642000E+12 1.000e+15 310 1.114153172E+00 1.114155670E+00 1.147443612E+00 1.147449646E+00
6.813000E+12 1.000e+15 310 1.117770414E+00 1.117776069E+00 1.148007221E+00 1.148011702E+00
1.000000E+13 1.000e+15 310 1.124304919E+00 1.124317125E+00 1.148663082E+00 1.148666441E+00
1.000000E+10 1.000e+15 315 1.033478897E+00 1.033792871E+00 1.109867919E+00 1.111562165E+00
1.468000E+10 1.000e+15 315 1.033993071E+00 1.034212378E+00 1.110361447E+00 1.111650698E+00
2.154000E+10 1.000e+15 315 1.034669154E+00 1.034823674E+00 1.110801398E+00 1.111780027E+00
3.162000E+10 1.000e+15 315 1.035601127E+00 1.035711264E+00 1.111284341E+00 1.111968432E+00
4.642000E+10 1.000e+15 315 1.036914102E+00 1.036994023E+00 1.111759569E+00 1.112242041E+00
6.813000E+10 1.000e+15 315 1.038775019E+00 1.038834224E+00 1.112292782E+00 1.112637433E+00
1.000000E+11 1.000e+15 315 1.041401475E+00 1.041446585E+00 1.112954154E+00 1.113204663E+00
1.468000E+11 1.000e+15 315 1.045063253E+00 1.045098720E+00 1.113824804E+00 1.114010977E+00
2.154000E+11 1.000e+15 315 1.050064416E+00 1.050093286E+00 1.114994363E+00 1.115136520E+00
3.162000E+11 1.000e+15 315 1.057720889E+00 1.056713615E+00 1.116564565E+00 1.116676587E+00
4.642000E+11 1.000e+15 315 1.062980921E+00 1.063002933E+00 1.118626980E+00 1.118718130E+00
6.813000E+11 1.000e+15 315 1.070638210E+00 1.070651384E+00 1.120398161E+00 1.120443013E+00
1.000000E+12 1.000e+15 315 1.077594687E+00 1.077601948E+00 1.121774711E+00 1.121810409E+00
1.468000E+12 1.000e+15 315 1.078457064E+00 1.078462118E+00 1.123320545E+00 1.123349778E+00
2.154000E+12 1.000e+15 315 1.084863631E+00 1.084877804E+00 1.124917402E+00 1.124941546E+00
3.162000E+12 1.000e+15 315 1.093776265E+00 1.093791292E+00 1.126444742E+00 1.126464833E+00
4.642000E+12 1.000e+15 315 1.101007224E+00 1.101014124E+00 1.130049674E+00 1.130073955E+00
6.813000E+12 1.000e+15 315 1.102718450E+00 1.102720421E+00 1.132271470E+00 1.132286127E+00
1.000000E+13 1.000e+15 315 1.103183312E+00 1.103184737E+00 1.132857779E+00 1.132861114E+00
1.000000E+10 1.000e+15 320 1.007357244E+00 1.007929669E+00 1.085176575E+00 1.085990360E+00
1.468000E+10 1.000e+15 320 1.007512532E+00 1.007955384E+00 1.085541288E+00 1.086109910E+00
2.154000E+10 1.000e+15 320 1.007632463E+00 1.007862082E+00 1.085884468E+00 1.086284639E+00
3.162000E+10 1.000e+15 320 1.007856110E+00 1.007890575E+00 1.086254949E+00 1.086539722E+00
4.642000E+10 1.000e+15 320 1.007931095E+00 1.007935876E+00 1.086704878E+00 1.086910675E+00
6.813000E+10 1.000e+15 320 1.007916159E+00 1.007993220E+00 1.087296223E+00 1.087448014E+00
1.000000E+11 1.000e+15 320 1.008026805E+00 1.008175815E+00 1.088106802E+00 1.088221807E+00
1.468000E+11 1.000e+15 320 1.008267751E+00 1.008348817E+00 1.089236249E+00 1.089326086E+00
2.154000E+11 1.000e+15 320 1.008144771E+00 1.008171395E+00 1.090809305E+00 1.090881947E+00
3.162000E+11 1.000e+15 320 1.009219734E+00 1.009179361E+00 1.092319862E+00 1.092371473E+00
4.642000E+11 1.000e+15 320 1.008793658E+00 1.008808270E+00 1.093690971E+00 1.093731409E+00
6.813000E+11 1.000e+15 320 1.009175361E+00 1.009184244E+00 1.095447732E+00 1.095480086E+00
1.000000E+12 1.000e+15 320 1.022801343E+00 1.019116917E+00 1.097597769E+00 1.097624237E+00
1.468000E+12 1.000e+15 320 1.040710133E+00 1.040722711E+00 1.098283104E+00 1.098294971E+00
2.154000E+12 1.000e+15 320 1.055684338E+00 1.055697025E+00 1.098941498E+00 1.098950008E+00
3.162000E+12 1.000e+15 320 1.067367232E+00 1.067375215E+00 1.099652825E+00 1.099658974E+00
4.642000E+12 1.000e+15 320 1.075172997E+00 1.075180183E+00 1.100539584E+00 1.100544063E+00
6.813000E+12 1.000e+15 320 1.081223818E+00 1.081230800E+00 1.102071690E+00 1.102086549E+00
1.000000E+13 1.000e+15 320 1.084521574E+00 1.084522753E+00 1.103536892E+00 1.103549573E+00
1.000000E+10 1.000e+15 325 1.006766067E+00 1.007189979E+00 1.053978026E+00 1.051785226E+00
1.468000E+10 1.000e+15 325 1.006893801E+00 1.007187774E+00 1.054236005E+00 1.051790391E+00
2.154000E+10 1.000e+15 325 1.007005059E+00 1.007204974E+00 1.054514452E+00 1.051731650E+00
3.162000E+10 1.000e+15 325 1.007048221E+00 1.007189084E+00 1.054645248E+00 1.051742840E+00
4.642000E+10 1.000e+15 325 1.007093619E+00 1.007190812E+00 1.054742588E+00 1.051762744E+00
6.813000E+10 1.000e+15 325 1.007135703E+00 1.007220315E+00 1.054821374E+00 1.051790496E+00
1.000000E+11 1.000e+15 325 1.007192944E+00 1.007232045E+00 1.051750904E+00 1.051829900E+00
1.468000E+11 1.000e+15 325 1.007238392E+00 1.007271011E+00 1.051833514E+00 1.051887625E+00
2.154000E+11 1.000e+15 325 1.007338851E+00 1.007361464E+00 1.054880072E+00 1.051981832E+00
3.162000E+11 1.000e+15 325 1.007609678E+00 1.007600540E+00 1.055138739E+00 1.052106059E+00
4.642000E+11 1.000e+15 325 1.007945017E+00 1.007942133E+00 1.055290980E+00 1.055308732E+00
6.813000E+11 1.000e+15 325 1.008198253E+00 1.008251244E+00 1.056516260E+00 1.056538153E+00
1.000000E+12 1.000e+15 325 1.008686825E+00 1.008694303E+00 1.059404717E+00 1.059423833E+00
1.468000E+12 1.000e+15 325 1.009565791E+00 1.009572070E+00 1.064842128E+00 1.064860884E+00
2.154000E+12 1.000e+15 325 1.010455575E+00 1.010460923E+00 1.068899689E+00 1.068918046E+00
3.162000E+12 1.000e+15 325 1.011939081E+00 1.011943956E+00 1.073647982E+00 1.073652604E+00
4.642000E+12 1.000e+15 325 1.013635684E+00 1.013641077E+00 1.074929989E+00 1.074933324E+00
6.813000E+12 1.000e+15 325 1.015684799E+00 1.015810286E+00 1.075307047E+00 1.075309546E+00
1.000000E+13 1.000e+15 325 1.018462583E+00 1.018462628E+00 1.075436313E+00 1.075438148E+00
1.000000E+10 1.000e+15 330 1.007681088E+00 1.008153893E+00 1.008830438E+00 1.010278911E+00
1.468000E+10 1.000e+15 330 1.007819046E+00 1.008148339E+00 1.009519910E+00 1.010017933E+00
2.154000E+10 1.000e+15 330 1.007912475E+00 1.008140425E+00 1.009823873E+00 1.010328197E+00
3.162000E+10 1.000e+15 330 1.007972054E+00 1.008129188E+00 1.009587346E+00 1.010387549E+00
4.642000E+10 1.000e+15 330 1.008005354E+00 1.008113500E+00 1.010209649E+00 1.010426688E+00
6.813000E+10 1.000e+15 330 1.008017778E+00 1.008092171E+00 1.009877648E+00 1.010503245E+00
1.000000E+11 1.000e+15 330 1.008013012E+00 1.008064179E+00 1.010460008E+00 1.010566922E+00
1.468000E+11 1.000e+15 330 1.007994636E+00 1.008029962E+00 1.010574014E+00 1.010649453E+00
2.154000E+11 1.000e+15 330 1.007968307E+00 1.007992794E+00 1.010730731E+00 1.010737069E+00
3.162000E+11 1.000e+15 330 1.007945242E+00 1.007962381E+00 1.010955424E+00 1.010916862E+00
4.642000E+11 1.000e+15 330 1.007947015E+00 1.007959191E+00 1.011127226E+00 1.011173704E+00
6.813000E+11 1.000e+15 330 1.008010571E+00 1.008019424E+00 1.011404302E+00 1.011010061E+00
1.000000E+12 1.000e+15 330 1.008190482E+00 1.008197138E+00 1.011331970E+00 1.011804713E+00
1.468000E+12 1.000e+15 330 1.008643568E+00 1.008648803E+00 1.014691704E+00 1.015507324E+00
2.154000E+12 1.000e+15 330 1.009526995E+00 1.009531637E+00 1.025335135E+00 1.025361394E+00
3.162000E+12 1.000e+15 330 1.010901027E+00 1.010905287E+00 1.039959076E+00 1.039984187E+00
4.642000E+12 1.000e+15 330 1.012293952E+00 1.012297600E+00 1.046428054E+00 1.046453231E+00
6.813000E+12 1.000e+15 330 1.014367738E+00 1.014371435E+00 1.051191541E+00 1.051203660E+00
1.000000E+13 1.000e+15 330 1.016888337E+00 1.016891881E+00 1.055395558E+00 1.055397002E+00
1.000000E+10 1.000e+15 335 1.009749832E+00 1.010357508E+00 1.008019961E+00 1.009196382E+00
1.468000E+10 1.000e+15 335 1.009920157E+00 1.010342856E+00 1.008347314E+00 1.009184023E+00
2.154000E+10 1.000e+15 335 1.010029492E+00 1.010321660E+00 1.008594816E+00 1.009165986E+00
3.162000E+10 1.000e+15 335 1.010090157E+00 1.010291213E+00 1.008779612E+00 1.009175611E+00
4.642000E+10 1.000e+15 335 1.010109973E+00 1.010247930E+00 1.008921413E+00 1.009196751E+00
6.813000E+10 1.000e+15 335 1.010092797E+00 1.010187263E+00 1.009039392E+00 1.009230431E+00
1.000000E+11 1.000e+15 335 1.010039538E+00 1.010104172E+00 1.009145808E+00 1.009278411E+00
1.468000E+11 1.000e+15 335 1.009949856E+00 1.009994219E+00 1.009249906E+00 1.009342053E+00
2.154000E+11 1.000e+15 335 1.009825193E+00 1.009855523E+00 1.009374357E+00 1.009438790E+00
3.162000E+11 1.000e+15 335 1.009673807E+00 1.009694701E+00 1.009531808E+00 1.009577179E+00
4.642000E+11 1.000e+15 335 1.009518039E+00 1.009532513E+00 1.009735773E+00 1.009768892E+00
6.813000E+11 1.000e+15 335 1.009401637E+00 1.009411919E+00 1.009874862E+00 1.009898345E+00
1.000000E+12 1.000e+15 335 1.009392915E+00 1.009400398E+00 1.010133842E+00 1.010150862E+00
1.468000E+12 1.000e+15 335 1.009593596E+00 1.009598967E+00 1.010714770E+00 1.010727838E+00
2.154000E+12 1.000e+15 335 1.010049471E+00 1.010053862E+00 1.011523924E+00 1.011534328E+00
3.162000E+12 1.000e+15 335 1.010857323E+00 1.010861064E+00 1.012370497E+00 1.012378977E+00
4.642000E+12 1.000e+15 335 1.012044469E+00 1.012047761E+00 1.013792861E+00 1.013800179E+00
6.813000E+12 1.000e+15 335 1.013660317E+00 1.013663320E+00 1.015707666E+00 1.015714227E+00
1.000000E+13 1.000e+15 335 1.015719585E+00 1.015722484E+00 1.017969518E+00 1.017974516E+00
1.000000E+10 1.778e+15 290 1.147254106E+00 1.153679736E+00 1.129418414E+00 1.130506833E+00
1.468000E+10 1.778e+15 290 1.149253932E+00 1.153690372E+00 1.129770883E+00 1.130514533E+00
2.154000E+10 1.778e+15 290 1.150778209E+00 1.153705852E+00 1.130018196E+00 1.130525877E+00
3.162000E+10 1.778e+15 290 1.151954679E+00 1.153728357E+00 1.130195912E+00 1.130542334E+00
4.642000E+10 1.778e+15 290 1.152906611E+00 1.153761008E+00 1.130329810E+00 1.130566106E+00
6.813000E+10 1.778e+15 290 1.153651492E+00 1.153808134E+00 1.130439483E+00 1.130600658E+00
1.000000E+11 1.778e+15 290 1.153768821E+00 1.153875665E+00 1.130540415E+00 1.130650360E+00
1.468000E+11 1.778e+15 290 1.153898720E+00 1.153971627E+00 1.130646502E+00 1.130721508E+00
2.154000E+11 1.778e+15 290 1.154055562E+00 1.154105280E+00 1.130770311E+00 1.130821482E+00
3.162000E+11 1.778e+15 290 1.154254865E+00 1.154288823E+00 1.130925576E+00 1.130960527E+00
4.642000E+11 1.778e+15 290 1.154510194E+00 1.154533394E+00 1.131124968E+00 1.131148851E+00
6.813000E+11 1.778e+15 290 1.154832237E+00 1.154848106E+00 1.131379299E+00 1.131395633E+00
1.000000E+12 1.778e+15 290 1.155224014E+00 1.155234878E+00 1.131695204E+00 1.131706390E+00
1.468000E+12 1.778e+15 290 1.155678286E+00 1.155685731E+00 1.132069653E+00 1.132077318E+00
2.154000E+12 1.778e+15 290 1.156102540E+00 1.156107627E+00 1.132400053E+00 1.132405334E+00
3.162000E+12 1.778e+15 290 1.156500725E+00 1.156504144E+00 1.132701020E+00 1.132704614E+00
4.642000E+12 1.778e+15 290 1.156800391E+00 1.156802109E+00 1.133122240E+00 1.133124705E+00
6.813000E+12 1.778e+15 290 1.157398730E+00 1.157399930E+00 1.13463223E+00 1.13463223E+00
1.000000E+13 1.778e+15 290 1.16316255E+00 1.16316255E+00 1.13527232E+00 1.13527232E+00
1.000000E+10 1.778e+15 295 1.148001458E+00 1.149359290E+00 1.134831466E+00 1.136243095E+00
1.468000E+10 1.778e+15 295 1.148446769E+00 1.149374840E+00 1.135286781E+00 1.136251959E+00
2.154000E+10 1.778e+15 295 1.148763703E+00 1.149397469E+00 1.135605551E+00 1.136264802E+00
3.162000E+10 1.778e+15 295 1.148997798E+00 1.149430375E+00 1.135833668E+00 1.136283687E+00
4.642000E+10 1.778e+15 295 1.149182820E+00 1.149478004E+00 1.136003417E+00 1.136310484E+00
6.813000E+10 1.778e+15 295 1.149345327E+00 1.149546749E+00 1.136140946E+00 1.136350444E+00
1.000000E+11 1.778e+15 295 1.149507365E+00 1.149644828E+00 1.136264299E+00 1.136407246E+00
1.468000E+11 1.778e+15 295 1.149689547E+00 1.149783386E+00 1.136391461E+00 1.136489025E+00
2.154000E+11 1.778e+15 295 1.149911811E+00 1.149975935E+00 1.136538004E+00 1.136604592E+00
3.162000E+11 1.778e+15 295 1.150193821E+00 1.150237679E+00 1.136720334E+00 1.136765850E+00
4.642000E+11 1.778e+15 295 1.151829089E+00 1.152006525E+00 1.136954312E+00 1.136985429E+00
6.813000E+11 1.778e+15 295 1.154393770E+00 1.154528839E+00 1.137254922E+00 1.137276240E+00
1.000000E+12 1.778e+15 295 1.157944599E+00 1.158050950E+00 1.137631412E+00 1.137646018E+00
1.468000E+12 1.778e+15 295 1.160839265E+00 1.160849857E+00 1.138083543E+00 1.138093589E+00
2.154000E+12 1.778e+15 295 1.161538215E+00 1.161545501E+00 1.138538561E+00 1.138545464E+00
3.162000E+12 1.778e+15 295 1.162155076E+00 1.162160100E+00 1.139024668E+00 1.139029447E+00
4.642000E+12 1.778e+15 295 1.162686482E+00 1.162689949E+00 1.139412965E+00 1.139416233E+00
6.813000E+12 1.778e+15 295 1.162923106E+00 1.162924930E+00 1.139788365E+00 1.139790629E+00
1.000000E+13 1.778e+15 295 1.163403828E+00 1.163405474E+00 1.1408976E+00 1.140286360E+00
1.000000E+10 1.778e+15 300 1.150274134E+00 1.151946100E+00 1.137928899E+00 1.141622161E+00
1.468000E+10 1.778e+15 300 1.150828893E+00 1.151972530E+00 1.139444291E+00 1.141632089E+00
2.154000E+10 1.778e+15 300 1.151229193E+00 1.152010715E+00 1.140606298E+00 1.141646306E+00
3.162000E+10 1.778e+15 300 1.151532759E+00 1.152066520E+00 1.141084638E+00 1.141109389E+00
4.642000E+10 1.778e+15 300 1.151782117E+00 1.152146598E+00 1.141300226E+00 1.141696675E+00
6.813000E+10 1.778e+15 300 1.152013057E+00 1.152261948E+00 1.141470824E+00 1.141742256E+00
1.000000E+11 1.778e+15 300 1.152256321E+00 1.152426357E+00 1.141621019E+00 1.141806309E+00
1.468000E+11 1.778e+15 300 1.152540712E+00 1.152656982E+00 1.141771796E+00 1.141755831E+00
2.154000E+11 1.778e+15 300 1.152895326E+00 1.152974908E+00 1.141942479E+00 1.142028927E+00
3.162000E+11 1.778e+15 300 1.153347754E+00 1.153402506E+00 1.142152748E+00 1.142211895E+00
4.642000E+11 1.778e+15 300 1.153920081E+00 1.153957567E+00 1.142422239E+00 1.142462758E+00
6.813000E+11 1.778e+15 300 1.154623793E+00 1.154649588E+00 1.142769870E+00 1.142797655E+00
1.000000E+12 1.778e+15 300 1.154824835E+00 1.155469473E+00 1.143209088E+00 1.143228197E+00
1.468000E+12 1.778e+15 300 1.156375004E+00 1.156387303E+00 1.143743065E+00 1.143756238E+00
2.154000E+12 1.778e+15 300 1.160235086E+00 1.160293126E+00 1.144280734E+00 1.144289726E+00
3.162000E+12 1.778e+15 300 1.166888315E+00 1.166894765E+00 1.144976586E+00 1.144982806E+00
4.642000E+12 1.778e+15 300 1.167589255E+00 1.167593725E+00 1.145360959E+00 1.145365256E+00
6.813000E+12 1.778e+15 300 1.168109475E+00 1.168112578E+00 1.145987580E+00 1.145990590E+00
1.000000E+13 1.778e+15 300 1.168750738E+00 1.168752900E+00 1.146257938E+00 1.146260021E+00
1.000000E+10 1.778e+15 305 1.139991154E+00 1.141735087E+00 1.137070333E+00 1.141810590E+00
1.468000E+10 1.778e+15 305 1.140572329E+00 1.141765786E+00 1.138424579E+00 1.141846336E+00
2.154000E+10 1.778e+15 305 1.140994604E+00 1.141810493E+00 1.139464630E+00 1.141898746E+00
3.162000E+10 1.778e+15 305 1.141318537E+00 1.141875963E+00 1.140261223E+00 1.141975569E+00
4.642000E+10 1.778e+15 305 1.141589403E+00 1.141970151E+00 1.140887882E+00 1.142088096E+00
6.813000E+10 1.778e+15 305 1.141845270E+00 1.142105428E+00 1.141414558E+00 1.142252790E+00
1.000000E+11 1.778e+15 305 1.142119848E+00 1.142297683E+00 1.141907502E+00 1.142493481E+00
1.468000E+11 1.778e+15 305 1.142445916E+00 1.142567606E+00 1.142433124E+00 1.142844571E+00
2.154000E+11 1.778e+15 305 1.142855493E+00 1.142938877E+00 1.143064845E+00 1.143356166E+00
3.162000E+11 1.778e+15 305 1.143939559E+00 1.143997110E+00 1.143887122E+00 1.144096062E+00
4.642000E+11 1.778e+15 305 1.147193393E+00 1.147235371E+00 1.145008919E+00 1.145161578E+00
6.813000E+11 1.778e+15 305 1.153991701E+00 1.154023682E+00 1.146570525E+00 1.146684820E+00
1.000000E+12 1.778e+15 305 1.157516672E+00 1.157538650E+00 1.148362688E+00 1.148386945E+00
1.468000E+12 1.778e+15 305 1.158955876E+00 1.158971246E+00 1.148978807E+00 1.148995590E+00
2.154000E+12 1.778e+15 305 1.160640621E+00 1.160651366E+00 1.149699474E+00 1.149711118E+00
3.162000E+12 1.778e+15 305 1.161910513E+00 1.161918059E+00 1.150514690E+00 1.150522812E+00
4.642000E+12 1.778e+15 305 1.167073578E+00 1.167111008E+00 1.151057819E+00 1.151063491E+00
6.813000E+12 1.778e+15 305 1.172134619E+00 1.172138671E+00 1.151682496E+00 1.151686480E+00
1.000000E+13 1.778e+15 305 1.173107636E+00 1.173110521E+00 1.152266560E+00 1.152269366E+00
1.000000E+10 1.778e+15 310 1.116495752E+00 1.118156729E+00 1.139532473E+00 1.142121675E+00
1.468000E+10 1.778e+15 310 1.117192193E+00 1.118332863E+00 1.140357275E+00 1.142132589E+00
2.154000E+10 1.778e+15 310 1.117805813E+00 1.118589184E+00 1.140932845E+00 1.142148012E+00
3.162000E+10 1.778e+15 310 1.118421863E+00 1.118960459E+00 1.141340260E+00 1.142171159E+00
4.642000E+10 1.778e+15 310 1.119124091E+00 1.119495236E+00 1.141636635E+00 1.142204477E+00
6.813000E+10 1.778e+15 310 1.120002225E+00 1.120258986E+00 1.141740162E+00 1.142130736E+00
1.000000E+11 1.778e+15 310 1.121158108E+00 1.121336717E+00 1.141873558E+00 1.142139793E+00
1.468000E+11 1.778e+15 310 1.123914410E+00 1.124065589E+00 1.142059197E+00 1.142241372E+00
2.154000E+11 1.778e+15 310 1.128796858E+00 1.128890199E+00 1.142261361E+00 1.142490104E+00
3.162000E+11 1.778e+15 310 1.130136681E+00 1.130219748E+00 1.142911210E+00 1.143100037E+00
4.642000E+11 1.778e+15 310 1.131114020E+00 1.131176940E+00 1.143842299E+00 1.143979790E+00
6.813000E+11 1.778e+15 310 1.132562189E+00 1.132592736E+00 1.145136883E+00 1.145239436E+00
1.000000E+12 1.778e+15 310 1.139043070E+00 1.138257311E+00 1.146945318E+00 1.147024138E+00
1.468000E+12 1.778e+15 310 1.148883142E+00 1.148899203E+00 1.149455002E+00 1.149517821E+00
2.154000E+12 1.778e+15 310 1.150907819E+00 1.150919153E+00 1.152887421E+00 1.152939534E+00
3.162000E+12 1.778e+15 310 1.156652509E+00 1.156667715E+00 1.155168663E+00 1.155179271E+00
4.642000E+12 1.778e+15 310 1.161697218E+00 1.161709475E+00 1.155965880E+00 1.155973409E+00
6.813000E+12 1.778e+15 310 1.165848284E+00 1.165858228E+00 1.156725383E+00 1.156730723E+00
1.000000E+13 1.778e+15 310 1.175807978E+00 1.175811798E+00 1.157352606E+00 1.157356435E+00
1.000000E+10 1.778e+15 315 1.104091719E+00 1.105597236E+00 1.142472952E+00 1.145642285E+00
1.468000E+10 1.778e+15 315 1.104597360E+00 1.105628408E+00 1.143478630E+00 1.145654649E+00
2.154000E+10 1.778e+15 315 1.104967861E+00 1.105673053E+00 1.144132949E+00 1.145635272E+00
3.162000E+10 1.778e+15 315 1.105255688E+00 1.105737802E+00 1.144559955E+00 1.145582900E+00
4.642000E+10 1.778e+15 315 1.105502045E+00 1.105831545E+00 1.144881496E+00 1.145579963E+00
6.813000E+10 1.778e+15 315 1.105740540E+00 1.105965832E+00 1.145115662E+00 1.145592846E+00
1.000000E+11 1.778e+15 315 1.106002978E+00 1.106157093E+00 1.145345950E+00 1.145672476E+00
1.468000E+11 1.778e+15 315 1.106319052E+00 1.106424569E+00 1.145589687E+00 1.145813611E+00
2.154000E+11 1.778e+15 315 1.106719861E+00 1.106792261E+00 1.145844536E+00 1.145998263E+00
3.162000E+11 1.778e+15 315 1.108961389E+00 1.109023589E+00 1.146123052E+00 1.146228935E+00
4.642000E+11 1.778e+15 315 1.114142440E+00 1.114199968E+00 1.146474811E+00 1.146548067E+00
6.813000E+11 1.778e+15 315 1.119068096E+00 1.119096645E+00 1.146928545E+00 1.146979480E+00
1.000000E+12 1.778e+15 315 1.122938257E+00 1.122958090E+00 1.147508570E+00 1.147544180E+00
1.468000E+12 1.778e+15 315 1.125428054E+00 1.125447616E+00 1.148229618E+00 1.148254743E+00
2.154000E+12 1.778e+15 315 1.135619087E+00 1.135645994E+00 1.151020216E+00 1.151066376E+00
3.162000E+12 1.778e+15 315 1.140665011E+00 1.140685885E+00 1.154947594E+00 1.154987301E+00
4.642000E+12 1.778e+15 315 1.143887619E+00 1.143893760E+00 1.159793919E+00 1.159804001E+00
6.813000E+12 1.778e+15 315 1.145107007E+00 1.145118207E+00 1.160722199E+00 1.160729542E+00
1.000000E+13 1.778e+15 315 1.152112990E+00 1.152137421E+00 1.161462993E+00 1.161468379E+00
1.000000E+10 1.778e+15 320 1.081563502E+00 1.083155865E+00 1.139609291E+00 1.143035482E+00
1.468000E+10 1.778e+15 320 1.082490184E+00 1.083502926E+00 1.140551484E+00 1.143022514E+00
2.154000E+10 1.778e+15 320 1.083184269E+00 1.083869512E+00 1.141386663E+00 1.143013406E+00
3.162000E+10 1.778e+15 320 1.083927393E+00 1.084401025E+00 1.141918702E+00 1.143040145E+00
4.642000E+10 1.778e+15 320 1.084781654E+00 1.085082030E+00 1.142312722E+00 1.143088746E+00
6.813000E+10 1.778e+15 320 1.085641374E+00 1.085849861E+00 1.142669083E+00 1.143210107E+00
1.000000E+11 1.778e+15 320 1.087242759E+00 1.087397182E+00 1.142998483E+00 1.143378522E+00
1.468000E+11 1.778e+15 320 1.087934758E+00 1.088025620E+00 1.143320707E+00 1.143590726E+00
2.154000E+11 1.778e+15 320 1.088284771E+00 1.088347306E+00 1.143688733E+00 1.143883475E+00
3.162000E+11 1.778e+15 320 1.088734612E+00 1.088780043E+00 1.144133626E+00 1.144276763E+00
4.642000E+11 1.778e+15 320 1.091000473E+00 1.091037619E+00 1.144679274E+00 1.144786782E+00
6.813000E+11 1.778e+15 320 1.098677971E+00 1.098712248E+00 1.145335599E+00 1.145418318E+00
1.000000E+12 1.778e+15 320 1.107354476E+00 1.107382547E+00 1.146092723E+00 1.146157831E+00
1.468000E+12 1.778e+15 320 1.113108578E+00 1.113122599E+00 1.146921018E+00 1.146973340E+00
2.154000E+12 1.778e+15 320 1.114147594E+00 1.114157560E+00 1.147786849E+00 1.147832427E+00
3.162000E+12 1.778e+15 320 1.120494018E+00 1.120509952E+00 1.148908490E+00 1.148945606E+00
4.642000E+12 1.778e+15 320 1.129626606E+00 1.129639293E+00 1.149361472E+00 1.149391900E+00
6.813000E+12 1.778e+15 320 1.132293815E+00 1.132298050E+00 1.150130248E+00 1.150155267E+00
1.000000E+13 1.778e+15 320 1.132792913E+00 1.132795922E+00 1.150908361E+00 1.150929006E+00
1.000000E+10 1.778e+15 325 1.020744767E+00 1.022042904E+00 1.118649512E+00 1.121607070E+00
1.468000E+10 1.778e+15 325 1.021660603E+00 1.022557956E+00 1.119587839E+00 1.121623764E+00
2.154000E+10 1.778e+15 325 1.022666568E+00 1.023302882E+00 1.120221569E+00 1.121654083E+00
3.162000E+10 1.778e+15 325 1.023915664E+00 1.024362530E+00 1.120743557E+00 1.121727494E+00
4.642000E+10 1.778e+15 325 1.025576663E+00 1.025893749E+00 1.121184807E+00 1.121867162E+00
6.813000E+10 1.778e+15 325 1.027862336E+00 1.028090680E+00 1.121594560E+00 1.122070438E+00
1.000000E+11 1.778e+15 325 1.032364426E+00 1.032531004E+00 1.122019050E+00 1.122351451E+00
1.468000E+11 1.778e+15 325 1.036647356E+00 1.036772511E+00 1.122505593E+00 1.122742072E+00
2.154000E+11 1.778e+15 325 1.042472786E+00 1.042569465E+00 1.123113622E+00 1.123284493E+00
3.162000E+11 1.778e+15 325 1.050168760E+00 1.050245892E+00 1.123893626E+00 1.124019494E+00
4.642000E+11 1.778e+15 325 1.059909397E+00 1.059972670E+00 1.124888107E+00 1.124982935E+00
6.813000E+11 1.778e+15 325 1.071535682E+00 1.071588855E+00 1.126084780E+00 1.126140046E+00
1.000000E+12 1.778e+15 325 1.082578873E+00 1.082623900E+00 1.126789817E+00 1.126828826E+00
1.468000E+12 1.778e+15 325 1.092391941E+00 1.092418554E+00 1.127643853E+00 1.127671622E+00
2.154000E+12 1.778e+15 325 1.096209839E+00 1.096218370E+00 1.128633503E+00 1.128653491E+00
3.162000E+12 1.778e+15 325 1.098323091E+00 1.098336362E+00 1.130256172E+00 1.130270640E+00
4.642000E+12 1.778e+15 325 1.106695865E+00 1.106721177E+00 1.130815616E+00 1.130826238E+00
6.813000E+12 1.778e+15 325 1.111898889E+00 1.111919705E+00 1.131791226E+00 1.131799097E+00
1.000000E+13 1.778e+15 325 1.118829025E+00 1.118840017E+00 1.132567945E+00 1.132573789E+00
1.000000E+10 1.778e+15 330 1.009990719E+00 1.009596639E+00 1.083464303E+00 1.085443880E+00
1.468000E+10 1.778e+15 330 1.009909628E+00 1.009695325E+00 1.084087706E+00 1.085490658E+00
2.154000E+10 1.778e+15 330 1.009292248E+00 1.010164809E+00 1.084589510E+00 1.085547760E+00
3.162000E+10 1.778e+15 330 1.009735133E+00 1.010040145E+00 1.085017841E+00 1.085683362E+00
4.642000E+10 1.778e+15 330 1.010393290E+00 1.009925265E+00 1.085424381E+00 1.085889034E+00
6.813000E+10 1.778e+15 330 1.009871857E+00 1.010026272E+00 1.085858408E+00 1.086185400E+00
1.000000E+11 1.778e+15 330 1.010046002E+00 1.009644626E+00 1.086369320E+00 1.086602272E+00
1.468000E+11 1.778e+15 330 1.006986234E+00 1.010192799E+00 1.087023579E+00 1.087192224E+00
2.154000E+11 1.778e+15 330 1.010302408E+00 1.009979140E+00 1.087889692E+00 1.088014355E+00
